test	taille	tri	tableau	exectime	memory
26	487380	fusion	decroissant	0.10 8912
25	667830	fusion	aleatoire	0.20 11788
27	324930	fusion	decroissant	0.06 6344
27	324930	fusion	croissant	0.08 6372
26	487380	fusion	aleatoire	0.14 8880
27	324930	fusion	aleatoire	0.11 6336
28	967200	fusion	decroissant	0.17 16488
28	967200	fusion	croissant	0.24 16392
28	967200	fusion	aleatoire	0.29 16424
29	455610	fusion	croissant	0.09 8472
29	455610	fusion	decroissant	0.10 8376
29	455610	fusion	aleatoire	0.12 8404
30	853350	fusion	decroissant	0.20 14632
30	853350	fusion	croissant	0.22 14636
31	955590	fusion	croissant	0.22 16240
30	853350	fusion	aleatoire	0.27 14588
32	310890	fusion	croissant	0.07 6236
32	310890	fusion	decroissant	0.06 6232
31	955590	fusion	decroissant	0.19 16304
31	955590	fusion	aleatoire	0.26 16228
32	310890	fusion	aleatoire	0.09 6168
33	555120	fusion	decroissant	0.10 9960
33	555120	fusion	croissant	0.14 9976
33	555120	fusion	aleatoire	0.16 10028
35	57540	fusion	croissant	0.01 2168
34	488070	fusion	decroissant	0.08 8904
34	488070	fusion	croissant	0.10 8884
34	488070	fusion	aleatoire	0.13 8984
35	57540	fusion	decroissant	0.00 2164
35	57540	fusion	aleatoire	0.01 2200
36	973380	fusion	decroissant	0.15 16492
36	973380	fusion	croissant	0.23 16564
36	973380	fusion	aleatoire	0.28 16500
37	148320	fusion	croissant	0.03 3672
37	148320	fusion	decroissant	0.02 3692
37	148320	fusion	aleatoire	0.04 3500
38	259290	fusion	croissant	0.05 5340
38	259290	fusion	decroissant	0.04 5408
38	259290	fusion	aleatoire	0.06 5408
40	35520	fusion	croissant	0.00 1932
39	327060	fusion	croissant	0.07 6396
39	327060	fusion	decroissant	0.07 6492
39	327060	fusion	aleatoire	0.07 6392
40	35520	fusion	decroissant	0.00 1872
40	35520	fusion	aleatoire	0.00 1840
41	848370	fusion	croissant	0.20 14572
41	848370	fusion	decroissant	0.20 14576
42	837570	fusion	croissant	0.20 14352
41	848370	fusion	aleatoire	0.26 14632
43	303360	fusion	croissant	0.07 6012
43	303360	fusion	decroissant	0.07 6008
42	837570	fusion	decroissant	0.17 14384
42	837570	fusion	aleatoire	0.22 14364
43	303360	fusion	aleatoire	0.11 6044
44	971820	fusion	croissant	0.19 16448
44	971820	fusion	decroissant	0.22 16544
44	971820	fusion	aleatoire	0.27 16464
46	84180	fusion	croissant	0.02 2580
45	672450	fusion	croissant	0.14 11792
45	672450	fusion	decroissant	0.14 11792
45	672450	fusion	aleatoire	0.18 11784
46	84180	fusion	decroissant	0.01 2572
46	84180	fusion	aleatoire	0.02 2668
47	514290	fusion	decroissant	0.12 9216
47	514290	fusion	croissant	0.13 9304
47	514290	fusion	aleatoire	0.12 9356
48	34620	fusion	croissant	0.00 1844
48	34620	fusion	decroissant	0.00 1912
48	34620	fusion	aleatoire	0.00 1824
49	189090	fusion	croissant	0.03 4212
49	189090	fusion	decroissant	0.03 4312
50	182580	fusion	croissant	0.04 4152
49	189090	fusion	aleatoire	0.05 4312
50	182580	fusion	decroissant	0.03 4128
50	182580	fusion	aleatoire	0.04 4120
51	82200	fusion	croissant	0.01 2592
51	82200	fusion	decroissant	0.01 2604
51	82200	fusion	aleatoire	0.02 2640
52	859770	fusion	decroissant	0.20 14792
52	859770	fusion	croissant	0.22 14736
53	693060	fusion	croissant	0.17 12108
52	859770	fusion	aleatoire	0.26 14704
53	693060	fusion	decroissant	0.16 12112
54	506640	fusion	croissant	0.13 9272
54	506640	fusion	decroissant	0.12 9168
53	693060	fusion	aleatoire	0.22 12136
54	506640	fusion	aleatoire	0.16 9196
55	595320	fusion	decroissant	0.14 10600
55	595320	fusion	aleatoire	0.16 10612
55	595320	fusion	croissant	0.15 10620
56	668610	fusion	decroissant	0.15 11800
56	668610	fusion	croissant	0.16 11712
57	463200	fusion	croissant	0.11 8496
56	668610	fusion	aleatoire	0.20 11800
57	463200	fusion	decroissant	0.08 8540
57	463200	fusion	aleatoire	0.15 8592
58	866850	fusion	decroissant	0.14 14920
58	866850	fusion	croissant	0.19 14808
59	90810	fusion	croissant	0.02 2740
59	90810	fusion	decroissant	0.02 2776
58	866850	fusion	aleatoire	0.21 14852
59	90810	fusion	aleatoire	0.02 2728
60	183210	fusion	croissant	0.04 4220
60	183210	fusion	decroissant	0.04 4164
60	183210	fusion	aleatoire	0.05 4216
61	917280	fusion	decroissant	0.15 15612
61	917280	fusion	croissant	0.17 15632
62	156090	fusion	croissant	0.03 3708
62	156090	fusion	decroissant	0.03 3720
62	156090	fusion	aleatoire	0.03 3736
61	917280	fusion	aleatoire	0.22 15652
63	945510	fusion	decroissant	0.22 16128
63	945510	fusion	croissant	0.23 16048
64	795990	fusion	croissant	0.20 13744
63	945510	fusion	aleatoire	0.29 16060
65	434610	fusion	croissant	0.10 8096
65	434610	fusion	decroissant	0.10 8096
64	795990	fusion	decroissant	0.17 13692
64	795990	fusion	aleatoire	0.22 13736
65	434610	fusion	aleatoire	0.14 8112
66	873180	fusion	decroissant	0.20 14920
66	873180	fusion	croissant	0.22 14828
66	873180	fusion	aleatoire	0.24 14964
67	149850	fusion	croissant	0.02 3620
67	149850	fusion	decroissant	0.02 3624
67	149850	fusion	aleatoire	0.04 3620
68	697440	fusion	croissant	0.12 12164
68	697440	fusion	decroissant	0.10 12156
69	352710	fusion	croissant	0.09 6692
69	352710	fusion	decroissant	0.08 6776
69	352710	fusion	aleatoire	0.10 6692
68	697440	fusion	aleatoire	0.20 12152
71	499950	fusion	croissant	0.12 8996
70	699240	fusion	decroissant	0.17 12244
70	699240	fusion	croissant	0.18 12280
70	699240	fusion	aleatoire	0.21 12208
72	50250	fusion	croissant	0.00 2088
72	50250	fusion	decroissant	0.00 2104
72	50250	fusion	aleatoire	0.01 2092
71	499950	fusion	decroissant	0.11 9192
71	499950	fusion	aleatoire	0.17 9100
73	771750	fusion	croissant	0.14 13328
73	771750	fusion	decroissant	0.15 13440
74	189810	fusion	croissant	0.04 4224
74	189810	fusion	decroissant	0.04 4232
74	189810	fusion	aleatoire	0.04 4272
73	771750	fusion	aleatoire	0.19 13332
75	848670	fusion	croissant	0.14 14616
75	848670	fusion	decroissant	0.18 14564
75	848670	fusion	aleatoire	0.24 14544
76	948000	fusion	decroissant	0.21 16088
76	948000	fusion	croissant	0.23 16076
76	948000	fusion	aleatoire	0.23 15996
77	415410	fusion	decroissant	0.08 7872
77	415410	fusion	croissant	0.09 7792
78	488730	fusion	croissant	0.09 8940
77	415410	fusion	aleatoire	0.11 7760
79	121110	fusion	croissant	0.02 3160
78	488730	fusion	decroissant	0.08 8896
78	488730	fusion	aleatoire	0.12 8992
79	121110	fusion	decroissant	0.02 3200
79	121110	fusion	aleatoire	0.03 3176
80	295350	fusion	croissant	0.05 5796
80	295350	fusion	decroissant	0.05 5968
81	42120	fusion	croissant	0.00 1916
81	42120	fusion	decroissant	0.00 1916
81	42120	fusion	aleatoire	0.01 1956
80	295350	fusion	aleatoire	0.09 5972
82	510600	fusion	croissant	0.09 9164
82	510600	fusion	decroissant	0.09 9336
83	199260	fusion	croissant	0.04 4468
83	199260	fusion	decroissant	0.04 4392
83	199260	fusion	aleatoire	0.05 4420
82	510600	fusion	aleatoire	0.13 9236
84	180840	fusion	croissant	0.04 4204
84	180840	fusion	decroissant	0.04 4096
85	174090	fusion	croissant	0.03 4020
84	180840	fusion	aleatoire	0.05 4128
85	174090	fusion	decroissant	0.03 3980
86	99930	fusion	croissant	0.02 2868
86	99930	fusion	decroissant	0.01 2744
85	174090	fusion	aleatoire	0.04 4004
86	99930	fusion	aleatoire	0.02 2844
87	852840	fusion	decroissant	0.20 14584
87	852840	fusion	croissant	0.21 14632
88	686910	fusion	croissant	0.17 11992
87	852840	fusion	aleatoire	0.27 14616
88	686910	fusion	decroissant	0.15 12012
89	786060	fusion	decroissant	0.17 13584
88	686910	fusion	aleatoire	0.23 12088
89	786060	fusion	croissant	0.19 13584
90	874290	fusion	croissant	0.14 14980
90	874290	fusion	decroissant	0.18 14928
89	786060	fusion	aleatoire	0.24 13464
91	227550	fusion	croissant	0.05 4844
91	227550	fusion	decroissant	0.05 4820
91	227550	fusion	aleatoire	0.06 4836
90	874290	fusion	aleatoire	0.22 14980
92	81090	fusion	croissant	0.01 2548
92	81090	fusion	decroissant	0.01 2548
92	81090	fusion	aleatoire	0.01 2644
93	689670	fusion	croissant	0.16 12160
93	689670	fusion	decroissant	0.15 12064
93	689670	fusion	aleatoire	0.18 12044
94	941520	fusion	croissant	0.16 16064
94	941520	fusion	decroissant	0.20 16068
94	941520	fusion	aleatoire	0.27 16016
96	341130	fusion	croissant	0.08 6632
95	609000	fusion	decroissant	0.14 10836
95	609000	fusion	croissant	0.15 10800
95	609000	fusion	aleatoire	0.18 10892
96	341130	fusion	decroissant	0.08 6688
96	341130	fusion	aleatoire	0.10 6708
97	622260	fusion	decroissant	0.14 11108
97	622260	fusion	croissant	0.15 11104
98	130110	fusion	croissant	0.02 3388
98	130110	fusion	decroissant	0.02 3336
98	130110	fusion	aleatoire	0.04 3324
97	622260	fusion	aleatoire	0.16 11104
99	166320	fusion	croissant	0.03 3880
99	166320	fusion	decroissant	0.03 3896
99	166320	fusion	aleatoire	0.04 3952
100	24030	fusion	croissant	0.00 1728
100	24030	fusion	decroissant	0.00 1664
100	24030	fusion	aleatoire	0.00 1680
102	15150	fusion	croissant	0.00 1544
101	558900	fusion	decroissant	0.11 10112
101	558900	fusion	croissant	0.14 9992
101	558900	fusion	aleatoire	0.15 10108
102	15150	fusion	decroissant	0.00 1540
102	15150	fusion	aleatoire	0.00 1532
103	298200	fusion	decroissant	0.04 5844
103	298200	fusion	croissant	0.06 5944
103	298200	fusion	aleatoire	0.07 5916
104	797430	fusion	croissant	0.15 13760
104	797430	fusion	decroissant	0.16 13760
104	797430	fusion	aleatoire	0.22 13764
105	224790	fusion	decroissant	0.04 4820
105	224790	fusion	croissant	0.04 4836
105	224790	fusion	aleatoire	0.06 4824
106	810030	fusion	croissant	0.17 13956
106	810030	fusion	decroissant	0.18 14036
106	810030	fusion	aleatoire	0.22 14040
107	775170	fusion	decroissant	0.11 13468
107	775170	fusion	croissant	0.18 13472
107	775170	fusion	aleatoire	0.22 13424
108	725100	fusion	decroissant	0.16 12616
108	725100	fusion	croissant	0.19 12592
109	622200	fusion	croissant	0.15 11068
108	725100	fusion	aleatoire	0.22 12620
110	366690	fusion	croissant	0.07 6996
109	622200	fusion	decroissant	0.12 11100
109	622200	fusion	aleatoire	0.17 11020
110	366690	fusion	decroissant	0.09 7004
111	573840	fusion	croissant	0.10 10264
110	366690	fusion	aleatoire	0.12 7036
111	573840	fusion	decroissant	0.09 10240
112	651240	fusion	croissant	0.13 11432
111	573840	fusion	aleatoire	0.16 10344
112	651240	fusion	decroissant	0.14 11532
113	570990	fusion	croissant	0.14 10228
113	570990	fusion	decroissant	0.13 10208
112	651240	fusion	aleatoire	0.19 11480
114	728850	fusion	decroissant	0.17 12648
113	570990	fusion	aleatoire	0.20 10244
114	728850	fusion	croissant	0.19 12744
114	728850	fusion	aleatoire	0.22 12664
115	559680	fusion	decroissant	0.13 10008
115	559680	fusion	croissant	0.14 10068
115	559680	fusion	aleatoire	0.13 10044
116	255840	fusion	decroissant	0.04 5276
116	255840	fusion	croissant	0.05 5316
116	255840	fusion	aleatoire	0.07 5296
117	688770	fusion	croissant	0.12 12116
118	403980	fusion	croissant	0.06 7632
117	688770	fusion	decroissant	0.14 12120
117	688770	fusion	aleatoire	0.18 12080
119	270960	fusion	croissant	0.05 5552
118	403980	fusion	decroissant	0.08 7612
118	403980	fusion	aleatoire	0.10 7632
120	63930	fusion	croissant	0.01 2284
119	270960	fusion	decroissant	0.06 5516
120	63930	fusion	decroissant	0.01 2304
120	63930	fusion	aleatoire	0.01 2284
119	270960	fusion	aleatoire	0.08 5488
121	727470	fusion	croissant	0.15 12672
121	727470	fusion	decroissant	0.16 12648
121	727470	fusion	aleatoire	0.20 12656
122	127140	fusion	croissant	0.02 3364
122	127140	fusion	decroissant	0.02 3292
122	127140	fusion	aleatoire	0.03 3248
123	186930	fusion	croissant	0.03 4280
123	186930	fusion	decroissant	0.03 4196
123	186930	fusion	aleatoire	0.04 4276
124	485490	fusion	decroissant	0.07 8904
124	485490	fusion	croissant	0.09 8868
124	485490	fusion	aleatoire	0.16 8944
125	874800	fusion	croissant	0.16 14852
125	874800	fusion	decroissant	0.17 14944
126	787680	fusion	decroissant	0.13 13596
126	787680	fusion	croissant	0.18 13680
125	874800	fusion	aleatoire	0.25 14956
127	634170	fusion	croissant	0.16 11168
127	634170	fusion	decroissant	0.15 11216
126	787680	fusion	aleatoire	0.23 13628
127	634170	fusion	aleatoire	0.19 11228
129	261210	fusion	croissant	0.06 5456
128	956820	fusion	decroissant	0.21 16248
128	956820	fusion	croissant	0.24 16220
128	956820	fusion	aleatoire	0.26 16252
129	261210	fusion	decroissant	0.06 5436
129	261210	fusion	aleatoire	0.07 5364
130	409710	fusion	croissant	0.08 7708
130	409710	fusion	decroissant	0.09 7688
130	409710	fusion	aleatoire	0.12 7676
131	458520	fusion	croissant	0.11 8544
131	458520	fusion	decroissant	0.10 8452
132	17010	fusion	croissant	0.00 1520
132	17010	fusion	decroissant	0.00 1536
132	17010	fusion	aleatoire	0.00 1552
133	205140	fusion	croissant	0.04 4460
133	205140	fusion	decroissant	0.03 4504
131	458520	fusion	aleatoire	0.12 8544
133	205140	fusion	aleatoire	0.06 4460
134	924660	fusion	croissant	0.16 15752
134	924660	fusion	decroissant	0.20 15704
134	924660	fusion	aleatoire	0.26 15744
135	391830	fusion	croissant	0.06 7480
135	391830	fusion	decroissant	0.08 7480
135	391830	fusion	aleatoire	0.10 7440
136	499740	fusion	decroissant	0.11 9076
136	499740	fusion	croissant	0.12 9068
136	499740	fusion	aleatoire	0.15 9080
137	735960	fusion	croissant	0.15 12776
138	46890	fusion	croissant	0.00 2012
138	46890	fusion	decroissant	0.00 2012
137	735960	fusion	decroissant	0.12 12756
137	735960	fusion	aleatoire	0.18 12880
138	46890	fusion	aleatoire	0.01 1988
139	910800	fusion	croissant	0.16 15508
139	910800	fusion	decroissant	0.19 15508
139	910800	fusion	aleatoire	0.26 15504
140	181290	fusion	croissant	0.04 4140
140	181290	fusion	decroissant	0.03 4188
140	181290	fusion	aleatoire	0.05 4132
141	234660	fusion	croissant	0.04 4848
141	234660	fusion	decroissant	0.05 4944
141	234660	fusion	aleatoire	0.07 4932
142	641550	fusion	croissant	0.12 11308
143	171570	fusion	croissant	0.03 3936
143	171570	fusion	decroissant	0.03 3964
142	641550	fusion	decroissant	0.12 11332
142	641550	fusion	aleatoire	0.17 11384
143	171570	fusion	aleatoire	0.04 4004
144	920490	fusion	decroissant	0.21 15740
144	920490	fusion	croissant	0.23 15740
145	938460	fusion	croissant	0.22 15948
144	920490	fusion	aleatoire	0.28 15648
146	541590	fusion	croissant	0.13 9744
146	541590	fusion	decroissant	0.12 9760
145	938460	fusion	decroissant	0.20 15924
145	938460	fusion	aleatoire	0.28 15916
146	541590	fusion	aleatoire	0.16 9816
147	899250	fusion	decroissant	0.17 15424
147	899250	fusion	croissant	0.20 15360
148	113070	fusion	decroissant	0.01 3140
148	113070	fusion	croissant	0.02 3120
147	899250	fusion	aleatoire	0.20 15352
148	113070	fusion	aleatoire	0.02 3120
149	392010	fusion	decroissant	0.07 7408
149	392010	fusion	croissant	0.08 7408
149	392010	fusion	aleatoire	0.10 7404
151	2400	fusion	croissant	0.00 1316
150	838320	fusion	croissant	0.16 14356
150	838320	fusion	decroissant	0.19 14408
150	838320	fusion	aleatoire	0.24 14380
151	2400	fusion	decroissant	0.00 1392
151	2400	fusion	aleatoire	0.00 1296
152	330690	fusion	croissant	0.06 6544
152	330690	fusion	decroissant	0.06 6452
152	330690	fusion	aleatoire	0.09 6520
153	133170	fusion	croissant	0.02 3436
153	133170	fusion	decroissant	0.02 3340
153	133170	fusion	aleatoire	0.03 3404
154	404430	fusion	croissant	0.11 7584
154	404430	fusion	decroissant	0.10 7672
154	404430	fusion	aleatoire	0.12 7584
155	741270	fusion	croissant	0.14 12900
155	741270	fusion	decroissant	0.17 12960
155	741270	fusion	aleatoire	0.18 12932
156	930150	fusion	croissant	0.20 15836
157	354690	fusion	croissant	0.09 6896
157	354690	fusion	decroissant	0.08 6924
156	930150	fusion	decroissant	0.18 15888
156	930150	fusion	aleatoire	0.25 15800
157	354690	fusion	aleatoire	0.10 6820
158	583620	fusion	croissant	0.13 10436
158	583620	fusion	decroissant	0.12 10496
159	650520	fusion	croissant	0.12 11420
159	650520	fusion	decroissant	0.13 11444
158	583620	fusion	aleatoire	0.18 10420
160	189420	fusion	croissant	0.02 4240
160	189420	fusion	decroissant	0.03 4336
159	650520	fusion	aleatoire	0.16 11420
160	189420	fusion	aleatoire	0.05 4244
161	979650	fusion	decroissant	0.17 16660
161	979650	fusion	croissant	0.24 16584
161	979650	fusion	aleatoire	0.27 16628
162	541230	fusion	croissant	0.12 9836
162	541230	fusion	decroissant	0.12 9744
162	541230	fusion	aleatoire	0.16 9836
164	287550	fusion	croissant	0.07 5760
163	876240	fusion	decroissant	0.20 15048
163	876240	fusion	croissant	0.21 15000
163	876240	fusion	aleatoire	0.24 15048
164	287550	fusion	decroissant	0.05 5792
164	287550	fusion	aleatoire	0.07 5812
165	597540	fusion	croissant	0.11 10720
165	597540	fusion	decroissant	0.14 10716
166	566010	fusion	croissant	0.12 10196
165	597540	fusion	aleatoire	0.15 10616
166	566010	fusion	decroissant	0.12 10028
167	742380	fusion	decroissant	0.14 12876
166	566010	fusion	aleatoire	0.18 10148
167	742380	fusion	croissant	0.18 12872
168	118890	fusion	croissant	0.02 3140
168	118890	fusion	decroissant	0.02 3112
167	742380	fusion	aleatoire	0.18 12952
169	45570	fusion	croissant	0.00 1988
169	45570	fusion	decroissant	0.00 1900
168	118890	fusion	aleatoire	0.02 3144
169	45570	fusion	aleatoire	0.01 1992
170	710490	fusion	decroissant	0.16 12360
170	710490	fusion	croissant	0.18 12356
171	809370	fusion	croissant	0.18 13904
170	710490	fusion	aleatoire	0.22 12388
172	441030	fusion	croissant	0.10 8268
171	809370	fusion	decroissant	0.17 13932
171	809370	fusion	aleatoire	0.20 13956
173	497820	fusion	croissant	0.08 9100
172	441030	fusion	decroissant	0.10 8152
172	441030	fusion	aleatoire	0.13 8200
173	497820	fusion	decroissant	0.11 9080
174	602610	fusion	decroissant	0.12 10720
174	602610	fusion	croissant	0.15 10768
173	497820	fusion	aleatoire	0.16 9160
175	304260	fusion	decroissant	0.06 6012
175	304260	fusion	croissant	0.07 6076
175	304260	fusion	aleatoire	0.09 6040
174	602610	fusion	aleatoire	0.16 10788
176	349530	fusion	croissant	0.06 6728
176	349530	fusion	decroissant	0.07 6780
176	349530	fusion	aleatoire	0.10 6816
177	155310	fusion	decroissant	0.02 3608
177	155310	fusion	croissant	0.03 3692
177	155310	fusion	aleatoire	0.03 3732
179	174420	fusion	croissant	0.04 4032
178	788070	fusion	croissant	0.16 13572
178	788070	fusion	decroissant	0.17 13600
178	788070	fusion	aleatoire	0.24 13592
179	174420	fusion	decroissant	0.03 3908
179	174420	fusion	aleatoire	0.06 4012
180	505620	fusion	croissant	0.08 9220
180	505620	fusion	decroissant	0.08 9184
181	265740	fusion	croissant	0.06 5432
181	265740	fusion	decroissant	0.06 5428
181	265740	fusion	aleatoire	0.07 5508
180	505620	fusion	aleatoire	0.14 9200
182	574110	fusion	croissant	0.14 10328
182	574110	fusion	decroissant	0.13 10240
182	574110	fusion	aleatoire	0.17 10276
183	759120	fusion	croissant	0.16 13180
184	174990	fusion	croissant	0.04 4040
183	759120	fusion	decroissant	0.11 13168
183	759120	fusion	aleatoire	0.19 13120
184	174990	fusion	decroissant	0.03 4108
185	182640	fusion	croissant	0.03 4232
184	174990	fusion	aleatoire	0.05 4032
185	182640	fusion	decroissant	0.02 4232
186	90450	fusion	croissant	0.02 2720
186	90450	fusion	decroissant	0.01 2720
185	182640	fusion	aleatoire	0.04 4208
186	90450	fusion	aleatoire	0.02 2672
187	846300	fusion	croissant	0.16 14600
187	846300	fusion	decroissant	0.16 14480
187	846300	fusion	aleatoire	0.24 14528
188	661320	fusion	decroissant	0.10 11632
188	661320	fusion	croissant	0.15 11616
188	661320	fusion	aleatoire	0.18 11516
189	286680	fusion	croissant	0.04 5784
189	286680	fusion	decroissant	0.05 5664
189	286680	fusion	aleatoire	0.08 5796
190	300	fusion	croissant	0.00 1264
190	300	fusion	decroissant	0.00 1308
190	300	fusion	aleatoire	0.00 1184
191	468420	fusion	croissant	0.08 8572
191	468420	fusion	decroissant	0.08 8604
191	468420	fusion	aleatoire	0.12 8596
193	202770	fusion	croissant	0.04 4428
192	918930	fusion	croissant	0.19 15612
192	918930	fusion	decroissant	0.20 15732
192	918930	fusion	aleatoire	0.26 15680
194	37140	fusion	croissant	0.00 1880
194	37140	fusion	decroissant	0.00 1896
193	202770	fusion	decroissant	0.04 4552
194	37140	fusion	aleatoire	0.00 1884
193	202770	fusion	aleatoire	0.06 4480
195	680820	fusion	croissant	0.16 11908
195	680820	fusion	decroissant	0.15 11820
195	680820	fusion	aleatoire	0.17 11992
196	253890	fusion	croissant	0.06 5264
196	253890	fusion	decroissant	0.06 5220
196	253890	fusion	aleatoire	0.06 5240
197	355110	fusion	croissant	0.09 6868
197	355110	fusion	decroissant	0.08 6808
197	355110	fusion	aleatoire	0.08 6732
199	249000	fusion	croissant	0.06 5212
198	680100	fusion	croissant	0.16 11884
198	680100	fusion	decroissant	0.15 11884
198	680100	fusion	aleatoire	0.18 11908
199	249000	fusion	decroissant	0.05 5272
199	249000	fusion	aleatoire	0.07 5248
200	694500	fusion	croissant	0.13 12172
200	694500	fusion	decroissant	0.12 12120
201	107790	fusion	croissant	0.02 2868
201	107790	fusion	decroissant	0.02 2984
200	694500	fusion	aleatoire	0.16 12128
201	107790	fusion	aleatoire	0.02 3040
202	388140	fusion	decroissant	0.07 7344
202	388140	fusion	croissant	0.08 7424
202	388140	fusion	aleatoire	0.10 7424
203	572400	fusion	croissant	0.14 10300
203	572400	fusion	decroissant	0.14 10208
204	539010	fusion	croissant	0.14 9676
203	572400	fusion	aleatoire	0.18 10216
204	539010	fusion	decroissant	0.10 9604
204	539010	fusion	aleatoire	0.16 9720
205	982470	fusion	croissant	0.19 16652
206	480660	fusion	croissant	0.08 8792
205	982470	fusion	decroissant	0.18 16704
205	982470	fusion	aleatoire	0.25 16532
207	276480	fusion	croissant	0.06 5580
206	480660	fusion	decroissant	0.09 8792
206	480660	fusion	aleatoire	0.12 8764
207	276480	fusion	decroissant	0.06 5620
207	276480	fusion	aleatoire	0.07 5584
208	472470	fusion	croissant	0.08 8692
209	278460	fusion	croissant	0.06 5648
208	472470	fusion	decroissant	0.11 8664
209	278460	fusion	decroissant	0.06 5532
208	472470	fusion	aleatoire	0.14 8668
210	232290	fusion	croissant	0.05 5004
210	232290	fusion	decroissant	0.05 4932
209	278460	fusion	aleatoire	0.08 5616
210	232290	fusion	aleatoire	0.06 4928
211	100950	fusion	croissant	0.01 2932
211	100950	fusion	decroissant	0.02 2760
211	100950	fusion	aleatoire	0.03 2936
212	628080	fusion	decroissant	0.12 11188
212	628080	fusion	croissant	0.14 11092
212	628080	fusion	aleatoire	0.16 11076
213	674220	fusion	decroissant	0.10 11832
213	674220	fusion	croissant	0.15 11840
213	674220	fusion	aleatoire	0.19 11812
214	550830	fusion	decroissant	0.10 9908
214	550830	fusion	croissant	0.11 9888
214	550830	fusion	aleatoire	0.15 9984
215	199140	fusion	croissant	0.05 4396
215	199140	fusion	decroissant	0.05 4416
215	199140	fusion	aleatoire	0.05 4368
216	324660	fusion	decroissant	0.05 6428
216	324660	fusion	croissant	0.06 6356
216	324660	fusion	aleatoire	0.09 6452
217	910140	fusion	croissant	0.15 15488
217	910140	fusion	decroissant	0.19 15476
217	910140	fusion	aleatoire	0.26 15520
219	736530	fusion	croissant	0.19 12788
218	942390	fusion	decroissant	0.23 16104
218	942390	fusion	croissant	0.24 16028
218	942390	fusion	aleatoire	0.29 15992
219	736530	fusion	decroissant	0.12 12884
220	636540	fusion	croissant	0.14 11228
219	736530	fusion	aleatoire	0.22 12788
221	433050	fusion	croissant	0.10 8140
221	433050	fusion	decroissant	0.10 8048
220	636540	fusion	decroissant	0.14 11128
220	636540	fusion	aleatoire	0.18 11244
222	180720	fusion	croissant	0.03 4100
222	180720	fusion	decroissant	0.03 4088
221	433050	fusion	aleatoire	0.11 8048
