test	taille	exe	exectime	memory	mmm
48	31288	rapAlea	0.00 1480	1
48	31288	rapDec	1.71 3592	1
48	31288	rapCroi	2.13 3384	1
49	10217	rapAlea	0.00 1332	1
49	10217	rapDec	0.19 2164	1
49	10217	rapCroi	0.25 2000	1
50	15567	rapAlea	0.00 1244	1
50	15567	rapDec	0.43 2636	1
50	15567	rapCroi	0.54 2292	1
51	27670	rapAlea	0.00 1404	1
51	27670	rapDec	1.33 3400	1
51	27670	rapCroi	1.68 3228	1
52	16534	rapAlea	0.00 1328	1
52	16534	rapDec	0.47 2548	1
52	16534	rapCroi	0.59 2356	1
53	21925	rapAlea	0.00 1456	1
53	21925	rapDec	0.83 3008	1
53	21925	rapCroi	1.06 2772	1
54	18748	rapAlea	0.00 1272	1
54	18748	rapDec	0.62 2628	1
54	18748	rapCroi	0.80 2568	1
55	4567	rapAlea	0.00 1212	1
55	4567	rapDec	0.05 1708	1
55	4567	rapCroi	0.06 1500	1
56	24284	rapAlea	0.00 1468	1
56	24284	rapDec	1.03 3192	1
56	24284	rapCroi	1.30 2992	1
57	26695	rapAlea	0.00 1468	1
57	26695	rapDec	1.26 3260	1
57	26695	rapCroi	1.56 3052	1
58	11172	rapAlea	0.00 1344	1
58	11172	rapDec	0.21 2336	1
58	11172	rapCroi	0.27 2004	1
59	17224	rapAlea	0.00 1328	1
59	17224	rapDec	0.51 2760	1
59	17224	rapCroi	0.64 2444	1
60	16017	rapAlea	0.00 1348	1
60	16017	rapDec	0.44 2612	1
60	16017	rapCroi	0.56 2376	1
61	16472	rapAlea	0.00 1320	1
61	16472	rapDec	0.48 2600	1
61	16472	rapCroi	0.62 2404	1
62	25504	rapAlea	0.00 1432	1
62	25504	rapDec	1.15 3100	1
62	25504	rapCroi	1.44 3044	1
63	11996	rapAlea	0.00 1216	1
63	11996	rapDec	0.26 2392	1
63	11996	rapCroi	0.32 2108	1
64	29707	rapAlea	0.00 1460	1
64	29707	rapDec	1.52 3552	1
64	29707	rapCroi	1.94 3364	1
65	2074	rapAlea	0.00 1268	1
65	2074	rapDec	0.00 1628	1
65	2074	rapCroi	0.01 1344	1
66	28415	rapAlea	0.00 1480	1
66	28415	rapDec	1.42 3440	1
66	28415	rapCroi	1.75 3232	1
67	24015	rapAlea	0.00 1416	1
67	24015	rapDec	0.98 3156	1
67	24015	rapCroi	1.24 2864	1
68	27169	rapAlea	0.00 1468	1
68	27169	rapDec	1.30 3384	1
68	27169	rapCroi	1.62 3112	1
69	23707	rapAlea	0.00 1420	1
69	23707	rapDec	0.98 3052	1
69	23707	rapCroi	1.21 2868	1
70	22860	rapAlea	0.00 1440	1
70	22860	rapDec	0.90 3080	1
70	22860	rapCroi	1.15 2804	1
71	6106	rapAlea	0.00 1272	1
71	6106	rapDec	0.07 1904	1
71	6106	rapCroi	0.08 1652	1
72	27959	rapAlea	0.00 1472	1
72	27959	rapDec	1.36 3356	1
