test	taille	exe	exectime	memory	mmm
50	17480	insDec	0.49 1584	1
51	4806	insCroi	0.00 1212	1
51	4806	insAlea	0.01 1212	1
51	4806	insDec	0.03 1516	1
52	21621	insCroi	0.00 1372	1
52	21621	insAlea	0.37 1352	1
52	21621	insDec	0.72 1624	1
53	2063	insCroi	0.00 1308	1
53	2063	insAlea	0.00 1200	1
53	2063	insDec	0.00 1500	1
54	26551	insCroi	0.00 1432	1
54	26551	insAlea	0.55 1500	1
54	26551	insDec	1.09 1660	1
55	30529	insCroi	0.00 1468	1
55	30529	insAlea	0.74 1440	1
55	30529	insDec	1.45 1712	1
56	5451	insCroi	0.00 1296	1
56	5451	insAlea	0.02 1216	1
56	5451	insDec	0.06 1520	1
57	14040	insCroi	0.00 1284	1
57	14040	insAlea	0.18 1332	1
57	14040	insDec	0.34 1600	1
58	31355	insCroi	0.00 1428	1
58	31355	insAlea	0.75 1372	1
58	31355	insDec	1.50 1692	1
59	18354	insCroi	0.00 1344	1
59	18354	insAlea	0.27 1344	1
59	18354	insDec	0.52 1596	1
60	18717	insCroi	0.00 1380	1
60	18717	insAlea	0.27 1344	1
60	18717	insDec	0.53 1540	1
61	23505	insCroi	0.00 1408	1
61	23505	insAlea	0.42 1452	1
61	23505	insDec	0.84 1660	1
62	11324	insCroi	0.00 1264	1
62	11324	insAlea	0.10 1344	1
62	11324	insDec	0.20 1572	1
63	16646	insCroi	0.00 1328	1
63	16646	insAlea	0.21 1408	1
63	16646	insDec	0.42 1520	1
64	15743	insCroi	0.00 1316	1
64	15743	insAlea	0.19 1348	1
64	15743	insDec	0.38 1436	1
65	3860	insCroi	0.00 1296	1
65	3860	insAlea	0.01 1212	1
65	3860	insDec	0.02 1504	1
66	2225	insCroi	0.00 1140	1
66	2225	insAlea	0.00 1272	1
66	2225	insDec	0.00 1568	1
67	23176	insCroi	0.00 1364	1
67	23176	insAlea	0.43 1368	1
67	23176	insDec	0.84 1736	1
68	20664	insCroi	0.00 1340	1
68	20664	insAlea	0.34 1412	1
68	20664	insDec	0.66 1556	1
69	1661	insCroi	0.00 1288	1
69	1661	insAlea	0.00 1272	1
69	1661	insDec	0.00 1324	1
70	21986	insCroi	0.00 1368	1
70	21986	insAlea	0.37 1432	1
70	21986	insDec	0.74 1612	1
71	12975	insCroi	0.00 1376	1
71	12975	insAlea	0.13 1372	1
71	12975	insDec	0.26 1548	1
72	21963	insCroi	0.00 1440	1
72	21963	insAlea	0.37 1400	1
72	21963	insDec	0.74 1620	1
73	21746	insCroi	0.00 1452	1
73	21746	insAlea	0.36 1432	1
73	21746	insDec	0.73 1724	1
74	8713	insCroi	0.00 1248	1
74	8713	insAlea	0.05 1292	1
74	8713	insDec	0.12 1500	1
75	11418	insCroi	0.00 1268	1
75	11418	insAlea	0.10 1272	1
75	11418	insDec	0.20 1476	1
76	30914	insCroi	0.00 1520	1
76	30914	insAlea	0.77 1536	1
76	30914	insDec	1.52 1696	1
77	23060	insCroi	0.00 1468	1
77	23060	insAlea	0.47 1408	1
77	23060	insDec	0.90 1628	1
78	1452	insDec	0.00 1392	1
78	1452	insCroi	0.00 1264	1
78	1452	insAlea	0.00 1304	1
79	5064	insCroi	0.00 1164	1
79	5064	insAlea	0.03 1288	1
79	5064	insDec	0.05 1428	1
80	28910	insCroi	0.00 1484	1
80	28910	insAlea	0.70 1404	1
80	28910	insDec	1.33 1700	1
81	28085	insCroi	0.00 1500	1
81	28085	insAlea	0.62 1472	1
81	28085	insDec	1.21 1656	1
82	10657	insCroi	0.00 1376	1
82	10657	insAlea	0.08 1264	1
82	10657	insDec	0.18 1528	1
83	10805	insCroi	0.00 1208	1
83	10805	insAlea	0.13 1284	1
83	10805	insDec	0.21 1572	1
84	21922	insCroi	0.00 1440	1
84	21922	insAlea	0.40 1292	1
84	21922	insDec	0.80 1636	1
85	15094	insCroi	0.00 1240	1
85	15094	insAlea	0.19 1368	1
85	15094	insDec	0.38 1604	1
86	12409	insCroi	0.00 1372	1
86	12409	insAlea	0.11 1216	1
86	12409	insDec	0.24 1580	1
87	9820	insCroi	0.00 1272	1
87	9820	insAlea	0.07 1324	1
87	9820	insDec	0.15 1520	1
88	15476	insCroi	0.00 1388	1
88	15476	insAlea	0.19 1380	1
88	15476	insDec	0.38 1508	1
89	764	insCroi	0.00 1200	1
89	764	insAlea	0.00 1180	1
89	764	insDec	0.00 1556	1
90	9525	insCroi	0.00 1248	1
90	9525	insAlea	0.07 1268	1
90	9525	insDec	0.14 1464	1
91	1848	insCroi	0.00 1244	1
91	1848	insAlea	0.00 1276	1
91	1848	insDec	0.00 1472	1
92	18447	insCroi	0.00 1400	1
92	18447	insAlea	0.28 1380	1
92	18447	insDec	0.56 1584	1
93	550	insDec	0.00 1400	1
93	550	insAlea	0.00 1180	1
93	550	insCroi	0.00 1200	1
94	22900	insCroi	0.00 1456	1
94	22900	insAlea	0.40 1360	1
94	22900	insDec	0.82 1652	1
95	2915	insAlea	0.00 1220	1
95	2915	insCroi	0.00 1204	1
95	2915	insDec	0.01 1500	1
96	26844	insCroi	0.00 1504	1
96	26844	insAlea	0.57 1388	1
96	26844	insDec	1.11 1692	1
97	30116	insCroi	0.00 1516	1
97	30116	insAlea	0.70 1436	1
97	30116	insDec	1.39 1672	1
98	15767	insCroi	0.00 1300	1
98	15767	insAlea	0.19 1244	1
98	15767	insDec	0.39 1436	1
99	12274	insCroi	0.00 1364	1
99	12274	insAlea	0.13 1384	1
99	12274	insDec	0.26 1488	1
100	31162	insCroi	0.00 1508	1
100	31162	insAlea	0.82 1424	1
100	31162	insDec	1.56 1720	1
