test	taille	tri	tableau	exectime	memory
51	4746	insertion	triPartiel	0.02 1248
40	29827	insertion	triPartiel	0.88 1344
51	4746	insertion	decroissant	0.04 1152
50	10824	insertion	triPartiel	0.10 1304
48	17943	insertion	triPartiel	0.32 1376
49	10971	insertion	decroissant	0.28 1300
53	6073	insertion	croissant	0.00 1284
43	24722	insertion	triPartiel	0.64 1380
39	20960	insertion	decroissant	1.08 1348
54	266	insertion	croissant	0.00 1228
50	10824	insertion	decroissant	0.27 1276
53	6073	insertion	triPartiel	0.03 1280
54	266	insertion	decroissant	0.00 1212
54	266	insertion	triPartiel	0.00 1236
53	6073	insertion	decroissant	0.08 1296
55	27817	insertion	croissant	0.00 1452
27	27829	insertion	decroissant	1.96 1448
56	1382	insertion	croissant	0.00 1184
29	27206	insertion	decroissant	1.89 1500
56	1382	insertion	decroissant	0.00 1184
56	1382	insertion	triPartiel	0.00 1292
57	1477	insertion	croissant	0.00 1240
57	1477	insertion	decroissant	0.00 1240
52	17118	insertion	triPartiel	0.30 1268
57	1477	insertion	triPartiel	0.00 1248
58	27428	insertion	croissant	0.00 1404
45	29853	insertion	triPartiel	0.94 1380
59	17280	insertion	croissant	0.00 1316
48	17943	insertion	decroissant	0.78 1316
60	18532	insertion	croissant	0.00 1364
26	32233	insertion	decroissant	2.48 1424
61	12329	insertion	croissant	0.00 1300
47	31610	insertion	triPartiel	0.99 1420
62	27141	insertion	croissant	0.00 1496
63	5846	insertion	croissant	0.00 1328
52	17118	insertion	decroissant	0.70 1352
41	25315	insertion	decroissant	1.61 1412
35	28633	insertion	decroissant	2.07 1408
64	21774	insertion	croissant	0.00 1400
61	12329	insertion	triPartiel	0.15 1292
59	17280	insertion	triPartiel	0.31 1376
63	5846	insertion	triPartiel	0.03 1272
43	24722	insertion	decroissant	1.52 1368
63	5846	insertion	decroissant	0.08 1220
65	11901	insertion	croissant	0.00 1284
60	18532	insertion	triPartiel	0.35 1332
66	11226	insertion	croissant	0.00 1300
67	30710	insertion	croissant	0.00 1468
61	12329	insertion	decroissant	0.38 1316
55	27817	insertion	triPartiel	0.76 1504
65	11901	insertion	triPartiel	0.14 1300
68	28063	insertion	croissant	0.00 1464
66	11226	insertion	triPartiel	0.12 1312
69	30863	insertion	croissant	0.00 1476
58	27428	insertion	triPartiel	0.74 1356
70	11599	insertion	croissant	0.00 1320
65	11901	insertion	decroissant	0.35 1320
40	29827	insertion	decroissant	2.15 1476
59	17280	insertion	decroissant	0.76 1320
71	14270	insertion	croissant	0.00 1316
66	11226	insertion	decroissant	0.32 1304
64	21774	insertion	triPartiel	0.46 1344
72	18814	insertion	croissant	0.00 1280
60	18532	insertion	decroissant	0.82 1388
73	4521	insertion	croissant	0.00 1268
70	11599	insertion	triPartiel	0.13 1300
62	27141	insertion	triPartiel	0.71 1404
73	4521	insertion	decroissant	0.04 1284
73	4521	insertion	triPartiel	0.02 1224
74	3240	insertion	croissant	0.00 1244
71	14270	insertion	triPartiel	0.20 1324
74	3240	insertion	decroissant	0.02 1252
74	3240	insertion	triPartiel	0.00 1256
70	11599	insertion	decroissant	0.33 1296
75	30791	insertion	croissant	0.00 1528
76	1581	insertion	croissant	0.00 1204
76	1581	insertion	decroissant	0.00 1212
76	1581	insertion	triPartiel	0.00 1244
77	30927	insertion	croissant	0.00 1376
72	18814	insertion	triPartiel	0.34 1332
45	29853	insertion	decroissant	2.27 1420
78	27584	insertion	croissant	0.00 1388
71	14270	insertion	decroissant	0.52 1352
79	12987	insertion	croissant	0.00 1292
68	28063	insertion	triPartiel	0.78 1436
80	13952	insertion	croissant	0.00 1300
81	10389	insertion	croissant	0.00 1256
64	21774	insertion	decroissant	1.22 1316
82	25997	insertion	croissant	0.00 1392
79	12987	insertion	triPartiel	0.17 1332
67	30710	insertion	triPartiel	0.96 1380
69	30863	insertion	triPartiel	0.93 1376
83	16585	insertion	croissant	0.00 1356
81	10389	insertion	triPartiel	0.11 1284
80	13952	insertion	triPartiel	0.20 1328
58	27428	insertion	decroissant	1.81 1444
84	22426	insertion	croissant	0.00 1360
55	27817	insertion	decroissant	1.96 1404
47	31610	insertion	decroissant	2.44 1468
72	18814	insertion	decroissant	0.90 1432
85	30823	insertion	croissant	0.00 1428
81	10389	insertion	decroissant	0.26 1368
79	12987	insertion	decroissant	0.40 1388
86	26577	insertion	croissant	0.00 1424
87	27524	insertion	croissant	0.00 1404
80	13952	insertion	decroissant	0.46 1328
83	16585	insertion	triPartiel	0.29 1372
88	17862	insertion	croissant	0.00 1380
89	19493	insertion	croissant	0.00 1296
62	27141	insertion	decroissant	1.86 1356
90	19843	insertion	croissant	0.00 1344
78	27584	insertion	triPartiel	0.74 1356
75	30791	insertion	triPartiel	0.98 1428
91	28203	insertion	croissant	0.00 1432
84	22426	insertion	triPartiel	0.52 1320
92	27334	insertion	croissant	0.00 1400
77	30927	insertion	triPartiel	0.96 1456
93	3647	insertion	croissant	0.00 1268
82	25997	insertion	triPartiel	0.70 1388
88	17862	insertion	triPartiel	0.31 1380
93	3647	insertion	decroissant	0.03 1212
83	16585	insertion	decroissant	0.69 1244
93	3647	insertion	triPartiel	0.01 1228
94	29435	insertion	croissant	0.00 1372
95	18773	insertion	croissant	0.00 1332
89	19493	insertion	triPartiel	0.38 1344
96	29515	insertion	croissant	0.00 1476
68	28063	insertion	decroissant	1.90 1504
90	19843	insertion	triPartiel	0.39 1340
97	19737	insertion	croissant	0.00 1368
86	26577	insertion	triPartiel	0.71 1340
98	11862	insertion	croissant	0.00 1296
87	27524	insertion	triPartiel	0.74 1432
99	17174	insertion	croissant	0.00 1248
88	17862	insertion	decroissant	0.80 1364
85	30823	insertion	triPartiel	0.98 1416
100	28638	insertion	croissant	0.00 1408
67	30710	insertion	decroissant	2.29 1464
98	11862	insertion	triPartiel	0.14 1340
95	18773	insertion	triPartiel	0.36 1372
101	30238	insertion	croissant	0.00 1464
102	14122	insertion	croissant	0.00 1360
84	22426	insertion	decroissant	1.21 1400
89	19493	insertion	decroissant	0.92 1264
103	12926	insertion	croissant	0.00 1276
97	19737	insertion	triPartiel	0.38 1292
98	11862	insertion	decroissant	0.34 1380
92	27334	insertion	triPartiel	0.77 1404
91	28203	insertion	triPartiel	0.83 1396
99	17174	insertion	triPartiel	0.30 1380
69	30863	insertion	decroissant	2.30 1372
104	28695	insertion	croissant	0.00 1360
90	19843	insertion	decroissant	0.94 1384
105	31159	insertion	croissant	0.00 1468
102	14122	insertion	triPartiel	0.19 1296
106	1974	insertion	croissant	0.00 1264
106	1974	insertion	decroissant	0.00 1212
82	25997	insertion	decroissant	1.64 1388
103	12926	insertion	triPartiel	0.17 1276
106	1974	insertion	triPartiel	0.00 1256
107	28461	insertion	croissant	0.00 1448
78	27584	insertion	decroissant	1.96 1356
108	3105	insertion	croissant	0.00 1236
95	18773	insertion	decroissant	0.85 1292
94	29435	insertion	triPartiel	0.90 1344
108	3105	insertion	decroissant	0.02 1232
108	3105	insertion	triPartiel	0.00 1252
75	30791	insertion	decroissant	2.30 1484
109	20512	insertion	croissant	0.00 1388
96	29515	insertion	triPartiel	0.86 1416
110	31678	insertion	croissant	0.00 1356
103	12926	insertion	decroissant	0.40 1328
102	14122	insertion	decroissant	0.48 1356
99	17174	insertion	decroissant	0.74 1276
111	1827	insertion	croissant	0.00 1204
111	1827	insertion	decroissant	0.00 1232
111	1827	insertion	triPartiel	0.00 1228
97	19737	insertion	decroissant	0.99 1388
112	16796	insertion	croissant	0.00 1360
86	26577	insertion	decroissant	1.70 1396
113	6051	insertion	croissant	0.00 1292
77	30927	insertion	decroissant	2.44 1388
100	28638	insertion	triPartiel	0.83 1440
114	30742	insertion	croissant	0.00 1488
87	27524	insertion	decroissant	1.84 1424
113	6051	insertion	triPartiel	0.03 1160
113	6051	insertion	decroissant	0.08 1268
115	449	insertion	croissant	0.00 1200
115	449	insertion	decroissant	0.00 1248
115	449	insertion	triPartiel	0.00 1216
101	30238	insertion	triPartiel	0.90 1352
116	20573	insertion	croissant	0.00 1444
109	20512	insertion	triPartiel	0.42 1352
112	16796	insertion	triPartiel	0.28 1244
117	3863	insertion	croissant	0.00 1248
104	28695	insertion	triPartiel	0.81 1468
117	3863	insertion	triPartiel	0.01 1144
118	13589	insertion	croissant	0.00 1392
117	3863	insertion	decroissant	0.03 1260
119	656	insertion	croissant	0.00 1220
119	656	insertion	decroissant	0.00 1212
119	656	insertion	triPartiel	0.00 1232
120	19347	insertion	croissant	0.00 1436
107	28461	insertion	triPartiel	0.82 1412
85	30823	insertion	decroissant	2.42 1416
92	27334	insertion	decroissant	1.90 1360
121	8214	insertion	croissant	0.00 1292
105	31159	insertion	triPartiel	0.97 1356
91	28203	insertion	decroissant	2.03 1452
112	16796	insertion	decroissant	0.68 1316
118	13589	insertion	triPartiel	0.18 1292
122	3369	insertion	croissant	0.00 1256
121	8214	insertion	triPartiel	0.06 1300
122	3369	insertion	decroissant	0.02 1232
122	3369	insertion	triPartiel	0.01 1140
123	13759	insertion	croissant	0.00 1220
116	20573	insertion	triPartiel	0.42 1276
121	8214	insertion	decroissant	0.17 1240
124	14811	insertion	croissant	0.00 1332
109	20512	insertion	decroissant	1.04 1308
125	32513	insertion	croissant	0.00 1464
123	13759	insertion	triPartiel	0.18 1352
110	31678	insertion	triPartiel	1.00 1420
118	13589	insertion	decroissant	0.44 1392
120	19347	insertion	triPartiel	0.38 1260
126	12929	insertion	croissant	0.00 1336
94	29435	insertion	decroissant	2.19 1404
124	14811	insertion	triPartiel	0.21 1356
127	20411	insertion	croissant	0.00 1392
96	29515	insertion	decroissant	2.22 1472
128	12042	insertion	croissant	0.00 1376
114	30742	insertion	triPartiel	0.96 1388
123	13759	insertion	decroissant	0.47 1292
129	22335	insertion	croissant	0.00 1288
126	12929	insertion	triPartiel	0.16 1320
130	4409	insertion	croissant	0.00 1148
128	12042	insertion	triPartiel	0.14 1380
100	28638	insertion	decroissant	2.07 1412
130	4409	insertion	triPartiel	0.01 1260
131	25631	insertion	croissant	0.00 1384
116	20573	insertion	decroissant	1.02 1336
101	30238	insertion	decroissant	2.22 1480
130	4409	insertion	decroissant	0.04 1208
124	14811	insertion	decroissant	0.52 1288
126	12929	insertion	decroissant	0.40 1340
132	19905	insertion	croissant	0.00 1364
133	17569	insertion	croissant	0.00 1424
120	19347	insertion	decroissant	0.94 1336
128	12042	insertion	decroissant	0.36 1292
127	20411	insertion	triPartiel	0.41 1388
107	28461	insertion	decroissant	2.01 1396
134	18586	insertion	croissant	0.00 1372
104	28695	insertion	decroissant	1.99 1412
