test	taille	tri	tableau	exectime	memory
34	61038	insertion	aleatoire	3.35 1836
35	42844	insertion	aleatoire	2.23 1612
35	42844	insertion	unique	0.00 1632
36	46522	insertion	croissant	0.00 1720
35	42844	insertion	decroissant	3.80 1632
34	61038	insertion	decroissant	7.00 1756
36	46522	insertion	unique	0.00 1640
37	9388	insertion	croissant	0.00 1352
37	9388	insertion	aleatoire	0.11 1272
37	9388	insertion	decroissant	0.21 1316
37	9388	insertion	unique	0.00 1340
38	50414	insertion	croissant	0.00 1680
36	46522	insertion	aleatoire	1.96 1556
38	50414	insertion	unique	0.00 1592
36	46522	insertion	decroissant	3.75 1644
39	14638	insertion	croissant	0.00 1396
39	14638	insertion	decroissant	0.52 1432
38	50414	insertion	aleatoire	2.21 1592
39	14638	insertion	aleatoire	0.22 1396
39	14638	insertion	unique	0.00 1380
40	26234	insertion	croissant	0.00 1496
40	26234	insertion	unique	0.00 1524
38	50414	insertion	decroissant	4.42 1520
40	26234	insertion	aleatoire	0.60 1452
41	63406	insertion	croissant	0.00 1776
41	63406	insertion	unique	0.00 1692
40	26234	insertion	decroissant	1.11 1488
42	13972	insertion	croissant	0.00 1348
42	13972	insertion	aleatoire	0.23 1464
42	13972	insertion	decroissant	0.49 1344
42	13972	insertion	unique	0.00 1356
43	41472	insertion	croissant	0.00 1596
41	63406	insertion	aleatoire	3.50 1792
43	41472	insertion	unique	0.00 1520
43	41472	insertion	decroissant	3.38 1608
43	41472	insertion	aleatoire	1.83 1624
44	11224	insertion	croissant	0.00 1356
44	11224	insertion	unique	0.00 1360
44	11224	insertion	aleatoire	0.13 1328
44	11224	insertion	decroissant	0.22 1444
41	63406	insertion	decroissant	7.09 1696
45	3892	insertion	croissant	0.00 1308
45	3892	insertion	unique	0.00 1292
45	3892	insertion	aleatoire	0.01 1268
45	3892	insertion	decroissant	0.02 1348
46	46462	insertion	croissant	0.00 1640
46	46462	insertion	unique	0.00 1484
47	38404	insertion	croissant	0.00 1580
46	46462	insertion	aleatoire	2.44 1624
47	38404	insertion	decroissant	3.00 1580
47	38404	insertion	unique	0.00 1564
48	35268	insertion	croissant	0.00 1396
46	46462	insertion	decroissant	4.00 1720
48	35268	insertion	aleatoire	1.32 1592
47	38404	insertion	aleatoire	1.66 1424
48	35268	insertion	unique	0.00 1524
49	26662	insertion	croissant	0.00 1456
49	26662	insertion	unique	0.00 1408
48	35268	insertion	decroissant	2.53 1516
49	26662	insertion	aleatoire	0.58 1460
50	14268	insertion	croissant	0.00 1236
50	14268	insertion	unique	0.00 1400
50	14268	insertion	aleatoire	0.23 1408
49	26662	insertion	decroissant	1.38 1564
50	14268	insertion	decroissant	0.36 1396
51	33222	insertion	croissant	0.00 1536
51	33222	insertion	unique	0.00 1456
52	18240	insertion	croissant	0.00 1416
52	18240	insertion	decroissant	0.77 1424
51	33222	insertion	aleatoire	0.88 1500
52	18240	insertion	unique	0.00 1392
53	1820	insertion	croissant	0.00 1288
53	1820	insertion	decroissant	0.00 1332
53	1820	insertion	aleatoire	0.00 1208
53	1820	insertion	unique	0.00 1212
54	18288	insertion	croissant	0.00 1408
52	18240	insertion	aleatoire	0.34 1384
54	18288	insertion	decroissant	0.58 1392
51	33222	insertion	decroissant	2.02 1544
54	18288	insertion	unique	0.00 1420
55	24478	insertion	croissant	0.00 1512
54	18288	insertion	aleatoire	0.31 1340
55	24478	insertion	aleatoire	0.57 1388
55	24478	insertion	decroissant	1.02 1460
55	24478	insertion	unique	0.00 1504
56	62754	insertion	croissant	0.00 1732
56	62754	insertion	unique	0.00 1780
57	16766	insertion	croissant	0.00 1392
57	16766	insertion	aleatoire	0.35 1408
57	16766	insertion	decroissant	0.62 1420
57	16766	insertion	unique	0.00 1448
58	64496	insertion	croissant	0.00 1704
56	62754	insertion	aleatoire	3.98 1736
56	62754	insertion	decroissant	8.23 1760
58	64496	insertion	aleatoire	4.30 1792
58	64496	insertion	unique	0.00 1824
59	34916	insertion	croissant	0.00 1548
59	34916	insertion	unique	0.00 1632
58	64496	insertion	decroissant	8.10 1772
59	34916	insertion	aleatoire	0.95 1560
60	53050	insertion	croissant	0.00 1656
60	53050	insertion	unique	0.00 1608
59	34916	insertion	decroissant	2.02 1524
61	13354	insertion	croissant	0.00 1392
61	13354	insertion	aleatoire	0.21 1420
61	13354	insertion	decroissant	0.36 1372
61	13354	insertion	unique	0.00 1348
62	65122	insertion	croissant	0.00 1636
60	53050	insertion	aleatoire	3.06 1540
60	53050	insertion	decroissant	5.66 1732
62	65122	insertion	unique	0.00 1792
63	23398	insertion	croissant	0.00 1472
62	65122	insertion	aleatoire	4.62 1776
63	23398	insertion	decroissant	1.04 1428
63	23398	insertion	aleatoire	0.41 1432
63	23398	insertion	unique	0.00 1504
64	6978	insertion	croissant	0.00 1292
64	6978	insertion	aleatoire	0.06 1320
64	6978	insertion	decroissant	0.09 1368
64	6978	insertion	unique	0.00 1176
65	56340	insertion	croissant	0.00 1760
62	65122	insertion	decroissant	7.29 1752
65	56340	insertion	unique	0.00 1564
66	1366	insertion	croissant	0.00 1284
66	1366	insertion	decroissant	0.00 1200
66	1366	insertion	aleatoire	0.00 1324
66	1366	insertion	unique	0.00 1304
67	41798	insertion	croissant	0.00 1616
65	56340	insertion	aleatoire	2.82 1688
67	41798	insertion	unique	0.00 1624
67	41798	insertion	decroissant	3.54 1588
67	41798	insertion	aleatoire	1.82 1568
68	59002	insertion	croissant	0.00 1708
65	56340	insertion	decroissant	5.58 1568
68	59002	insertion	unique	0.00 1588
69	55992	insertion	croissant	0.00 1724
68	59002	insertion	aleatoire	3.73 1712
69	55992	insertion	decroissant	5.05 1720
69	55992	insertion	unique	0.00 1708
70	3892	insertion	croissant	0.00 1312
70	3892	insertion	decroissant	0.03 1320
70	3892	insertion	aleatoire	0.01 1228
68	59002	insertion	decroissant	7.10 1664
69	55992	insertion	aleatoire	3.04 1724
70	3892	insertion	unique	0.00 1344
71	30392	insertion	croissant	0.00 1480
71	30392	insertion	unique	0.00 1500
72	38424	insertion	croissant	0.00 1584
71	30392	insertion	aleatoire	1.17 1508
71	30392	insertion	decroissant	1.38 1516
72	38424	insertion	unique	0.00 1548
73	41436	insertion	croissant	0.00 1524
72	38424	insertion	decroissant	2.97 1588
72	38424	insertion	aleatoire	1.72 1572
73	41436	insertion	aleatoire	1.93 1608
73	41436	insertion	unique	0.00 1608
74	4876	insertion	croissant	0.00 1276
74	4876	insertion	unique	0.00 1296
74	4876	insertion	aleatoire	0.02 1316
74	4876	insertion	decroissant	0.05 1332
73	41436	insertion	decroissant	3.02 1604
75	8856	insertion	croissant	0.00 1348
75	8856	insertion	unique	0.00 1344
76	49142	insertion	croissant	0.00 1628
75	8856	insertion	aleatoire	0.08 1268
75	8856	insertion	decroissant	0.16 1336
76	49142	insertion	unique	0.00 1580
77	7034	insertion	croissant	0.00 1296
77	7034	insertion	decroissant	0.12 1376
76	49142	insertion	aleatoire	1.88 1624
77	7034	insertion	unique	0.00 1412
78	38650	insertion	croissant	0.00 1580
77	7034	insertion	aleatoire	0.04 1340
78	38650	insertion	aleatoire	1.56 1584
76	49142	insertion	decroissant	3.95 1624
78	38650	insertion	unique	0.00 1424
79	39798	insertion	croissant	0.00 1608
78	38650	insertion	decroissant	3.04 1600
79	39798	insertion	unique	0.00 1436
80	63620	insertion	croissant	0.00 1744
79	39798	insertion	aleatoire	1.58 1608
79	39798	insertion	decroissant	2.82 1600
80	63620	insertion	unique	0.00 1788
81	58988	insertion	croissant	0.00 1732
80	63620	insertion	aleatoire	3.48 1816
80	63620	insertion	decroissant	8.48 1696
81	58988	insertion	decroissant	6.49 1660
81	58988	insertion	aleatoire	3.90 1748
81	58988	insertion	unique	0.00 1740
82	26188	insertion	croissant	0.00 1404
82	26188	insertion	unique	0.00 1492
83	21860	insertion	croissant	0.00 1368
82	26188	insertion	aleatoire	0.51 1488
83	21860	insertion	decroissant	0.90 1452
83	21860	insertion	unique	0.00 1460
84	39738	insertion	croissant	0.00 1560
82	26188	insertion	decroissant	1.34 1468
83	21860	insertion	aleatoire	0.45 1452
84	39738	insertion	unique	0.00 1508
85	43160	insertion	croissant	0.00 1624
84	39738	insertion	aleatoire	1.20 1560
84	39738	insertion	decroissant	2.80 1664
85	43160	insertion	unique	0.00 1464
86	12496	insertion	croissant	0.00 1344
86	12496	insertion	decroissant	0.31 1292
86	12496	insertion	unique	0.00 1296
86	12496	insertion	aleatoire	0.14 1296
85	43160	insertion	decroissant	3.39 1624
85	43160	insertion	aleatoire	1.59 1608
87	60344	insertion	croissant	0.00 1712
87	60344	insertion	unique	0.00 1748
88	15086	insertion	croissant	0.00 1472
88	15086	insertion	decroissant	0.52 1352
88	15086	insertion	aleatoire	0.27 1412
88	15086	insertion	unique	0.00 1376
89	32628	insertion	croissant	0.00 1500
87	60344	insertion	aleatoire	3.23 1716
89	32628	insertion	unique	0.00 1612
89	32628	insertion	decroissant	2.10 1380
89	32628	insertion	aleatoire	0.84 1608
90	19328	insertion	croissant	0.00 1428
90	19328	insertion	unique	0.00 1432
90	19328	insertion	aleatoire	0.47 1436
90	19328	insertion	decroissant	0.73 1440
87	60344	insertion	decroissant	6.16 1732
91	6862	insertion	croissant	0.00 1292
91	6862	insertion	unique	0.00 1348
92	18692	insertion	croissant	0.00 1444
91	6862	insertion	aleatoire	0.04 1372
92	18692	insertion	unique	0.00 1424
91	6862	insertion	decroissant	0.09 1328
92	18692	insertion	aleatoire	0.27 1464
92	18692	insertion	decroissant	0.53 1468
93	106	insertion	croissant	0.00 1296
