test	taille	exe	exectime	memory	mmm
128	232280	fusDec	0.08 5080	1
129	101400	fusCroi	0.02 2860	1
129	101400	fusAlea	0.02 2860	1
129	101400	fusDec	0.03 3088	1
130	313560	fusCroi	0.07 6084	1
130	313560	fusDec	0.08 6344	1
130	313560	fusAlea	0.09 6180	1
131	306520	fusCroi	0.07 5972	1
131	306520	fusAlea	0.07 6028	1
131	306520	fusDec	0.10 6292	1
132	558260	fusCroi	0.11 10000	1
132	558260	fusDec	0.17 10192	1
132	558260	fusAlea	0.17 10012	1
133	39860	fusCroi	0.00 1912	1
133	39860	fusAlea	0.00 1936	1
133	39860	fusDec	0.01 2132	1
134	304320	fusCroi	0.05 6024	1
134	304320	fusAlea	0.08 6008	1
134	304320	fusDec	0.09 6220	1
135	309440	fusCroi	0.05 6124	1
135	309440	fusAlea	0.10 6120	
135	309440	fusDec	0.10 6348	1
136	145380	fusCroi	0.02 3548	1
136	145380	fusDec	0.04 3764	1
136	145380	fusAlea	0.04 3584	1
137	363780	fusAlea	0.09 6924	1
137	363780	fusCroi	0.08 6920	1
137	363780	fusDec	0.10 7160	1
138	289200	fusAlea	0.08 5700	1
138	289200	fusDec	0.08 5968	1
138	289200	fusCroi	0.07 5756	1
139	568580	fusCroi	0.10 10172	1
139	568580	fusDec	0.17 10348	1
139	568580	fusAlea	0.16 10164	1
140	547820	fusAlea	0.12 9800	1
140	547820	fusCroi	0.13 9852	1
140	547820	fusDec	0.18 10032	1
141	69260	fusAlea	0.01 2400	1
141	69260	fusCroi	0.01 2320	1
141	69260	fusDec	0.02 2552	1
142	306820	fusAlea	0.08 6068	1
142	306820	fusCroi	0.06 6056	1
142	306820	fusDec	0.09 6348	1
143	414480	fusCroi	0.08 7720	1
143	414480	fusAlea	0.12 7744	1
143	414480	fusDec	0.14 7928	1
144	576100	fusCroi	0.13 10240	1
144	576100	fusDec	0.16 10480	1
144	576100	fusAlea	0.16 10276	1
145	339360	fusAlea	0.08 6536	1
145	339360	fusCroi	0.08 6616	1
145	339360	fusDec	0.11 6852	1
146	219840	fusCroi	0.04 4748	1
146	219840	fusDec	0.06 4928	1
146	219840	fusAlea	0.06 4716	1
147	591120	fusAlea	0.14 10416	1
147	591120	fusCroi	0.14 10480	1
147	591120	fusDec	0.20 10608	1
148	462680	fusCroi	0.10 8472	1
148	462680	fusAlea	0.11 8580	1
148	462680	fusDec	0.15 8672	1
149	22720	fusAlea	0.00 1676	1
149	22720	fusCroi	0.00 1596	1
149	22720	fusDec	0.00 1808	1
150	616900	fusCroi	0.12 10896	1
150	616900	fusAlea	0.17 10896	1
150	616900	fusDec	0.18 11120	1
151	49120	fusCroi	0.01 2080	1
151	49120	fusAlea	0.00 2052	1
151	49120	fusDec	0.01 2316	1
152	515740	fusCroi	0.10 9296	1
152	515740	fusAlea	0.13 9348	1
152	515740	fusDec	0.16 9512	1
153	388300	fusDec	0.10 7576	1
153	388300	fusCroi	0.09 7344	1
153	388300	fusAlea	0.11 7348	1
154	325320	fusDec	0.08 6632	1
154	325320	fusCroi	0.08 6320	1
154	325320	fusAlea	0.10 6340	1
155	263300	fusCroi	0.05 5396	1
155	263300	fusDec	0.07 5488	1
155	263300	fusAlea	0.08 5424	1
156	340660	fusCroi	0.06 6564	1
156	340660	fusDec	0.10 6832	1
156	340660	fusAlea	0.10 6588	1
157	284260	fusCroi	0.05 5728	1
157	284260	fusDec	0.08 5896	1
157	284260	fusAlea	0.08 5712	1
158	306700	fusCroi	0.06 6148	1
158	306700	fusDec	0.08 6252	1
158	306700	fusAlea	0.09 6076	1
159	360960	fusCroi	0.07 6996	1
159	360960	fusDec	0.10 7084	1
159	360960	fusAlea	0.11 6924	1
160	142400	fusCroi	0.02 3504	1
160	142400	fusAlea	0.03 3544	1
160	142400	fusDec	0.04 3712	1
161	94500	fusCroi	0.01 2716	1
161	94500	fusAlea	0.02 2768	1
161	94500	fusDec	0.02 3024	1
162	362240	fusAlea	0.09 6940	1
162	362240	fusCroi	0.08 6924	1
162	362240	fusDec	0.12 7212	1
163	90700	fusAlea	0.02 2684	1
163	90700	fusCroi	0.01 2704	1
163	90700	fusDec	0.03 2920	1
164	282840	fusDec	0.06 5872	1
164	282840	fusCroi	0.06 5664	1
164	282840	fusAlea	0.08 5700	1
165	643440	fusAlea	0.17 11340	1
165	643440	fusCroi	0.16 11372	1
